"postcode","street","town","country"
8435,KIEM (RUE DU),STEINFORT,LUXEMBOURG
8436,KLEINBETTINGEN (RUE DE),STEINFORT,LUXEMBOURG
8437,KOERICH (RUE DE),STEINFORT,LUXEMBOURG
8437,PRATEL (RUE),STEINFORT,LUXEMBOURG
8438,KROMMEN LAENGTEN (AN DEN),STEINFORT,LUXEMBOURG
8438,LAENGTEN (AN DEN KROMMEN),STEINFORT,LUXEMBOURG
8440,LUXEMBOURG (RUE DE),STEINFORT,LUXEMBOURG
8441,MANZENDALL (CITE),STEINFORT,LUXEMBOURG
8442,MARTYRS (RUE DES),STEINFORT,LUXEMBOURG
8443,GENERAL PATTON (SQUARE),STEINFORT,LUXEMBOURG
8443,PATTON (SQUARE GENERAL),STEINFORT,LUXEMBOURG
8444,RANDLINGEN (RUE),STEINFORT,LUXEMBOURG
8445,ROSENBERG (CITE),STEINFORT,LUXEMBOURG
8447,PRUNELLIERS (RUE DES),STEINFORT,LUXEMBOURG
8447,GENETS (RUE DES),STEINFORT,LUXEMBOURG
8447,COQUELICOTS (RUE DES),STEINFORT,LUXEMBOURG
8447,EGLANTIERS (RUE DES),STEINFORT,LUXEMBOURG
8447,BOXEPULL,STEINFORT,LUXEMBOURG
8448,PIERRES (RUE DES),STEINFORT,LUXEMBOURG
8448,BLEUETS (RUE DES),STEINFORT,LUXEMBOURG
8448,AUBEPINES (RUE DES),STEINFORT,LUXEMBOURG
8448,MARIA TERESA (RUE),STEINFORT,LUXEMBOURG
8448,TERESA (RUE MARIA),STEINFORT,LUXEMBOURG
8449,SPORTS (RUE DES),STEINFORT,LUXEMBOURG
8450,USINE (CITE DE L'),STEINFORT,LUXEMBOURG
8451,STEICHEN (CITE DEMY),STEINFORT,LUXEMBOURG
8452,SCHWARZENHOF (RUE DE),STEINFORT,LUXEMBOURG
8453,WOETZKOELLCHEN (RUE),STEINFORT,LUXEMBOURG
8460,CLAIREFONTAINE (RUE DE),EISCHEN,LUXEMBOURG
8461,BOURG (RUE),EISCHEN,LUXEMBOURG
8462,KLENG BUURG,EISCHEN,LUXEMBOURG
8462,BUURG (KLENG),EISCHEN,LUXEMBOURG
8463,BOIS (RUE DU),EISCHEN,LUXEMBOURG
8464,CLEES-WEE,EISCHEN,LUXEMBOURG
8465,DENN (UM),EISCHEN,LUXEMBOURG
8466,ECOLE (RUE DE L'),EISCHEN,LUXEMBOURG
8467,EGLISE (RUE DE L'),EISCHEN,LUXEMBOURG
8468,FAUBOURG (RUE DU),EISCHEN,LUXEMBOURG
8469,GAICHEL (RUE DE LA),EISCHEN,LUXEMBOURG
8469,GAICHEL,GAICHEL,LUXEMBOURG
8470,FONTAINE (RUE DE LA),EISCHEN,LUXEMBOURG
8471,GARE (RUE DE LA),EISCHEN,LUXEMBOURG
8472,GRAND-RUE,EISCHEN,LUXEMBOURG
8473,HOBSCHEID (RUE DE),EISCHEN,LUXEMBOURG
8474,MONTAGNE (RUE DE LA),EISCHEN,LUXEMBOURG
8475,MOULIN (RUE DU),EISCHEN,LUXEMBOURG
8476,STEINFORT (RUE DE),EISCHEN,LUXEMBOURG
8477,VALLEE (RUE DE LA),EISCHEN,LUXEMBOURG
8478,WALTZING (RUE DE),EISCHEN,LUXEMBOURG
8479,BETTENWISS (CITE),EISCHEN,LUXEMBOURG
8480,AEPPELHIEHL,EISCHEN,LUXEMBOURG
8480,AISCHDALL (CITE),EISCHEN,LUXEMBOURG
8501,BOITES POSTALES N° 1-99,REDANGE-SUR-ATTERT,LUXEMBOURG
8502,BOITES POSTALES N° 100-199,REDANGE-SUR-ATTERT,LUXEMBOURG
8506,CHAPELLE (RUE DE LA),REDANGE-SUR-ATTERT,LUXEMBOURG
8506,GAESSEL,REDANGE-SUR-ATTERT,LUXEMBOURG
8506,KNAEPPCHEN,REDANGE-SUR-ATTERT,LUXEMBOURG
8506,LAVOIR (RUE DU),REDANGE-SUR-ATTERT,LUXEMBOURG
8506,NIEDERPALLEN (RUE DE),REDANGE-SUR-ATTERT,LUXEMBOURG
8506,PALLERBERG,REDANGE-SUR-ATTERT,LUXEMBOURG
8506,SCHLEISSCHEN,REDANGE-SUR-ATTERT,LUXEMBOURG
8506,SOLUPLA (ZONE D'ACTIVITES ECONOMIQUES),REDANGE-SUR-ATTERT,LUXEMBOURG
8506,HEMMESCH (AN),REDANGE-SUR-ATTERT,LUXEMBOURG
8506,ERPELDING (RUE JEAN),REDANGE-SUR-ATTERT,LUXEMBOURG
8507,BOCKEBERG,REDANGE-SUR-ATTERT,LUXEMBOURG
8507,HIEL,REDANGE-SUR-ATTERT,LUXEMBOURG
8508,BELAIR (RUE),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,GENDARMERIE (RUE DE LA),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,KLAPSCHT (RUE),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,OSPERN (RUE D'),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,REICHLANGE (RUE DE),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,TILLEULS (ALLEE DES),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,VORKEILCHEN,REDANGE-SUR-ATTERT,LUXEMBOURG
8508,PISCINE (RUE DE LA),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,SEITERT (RUE),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,HOBSTELTGEN,REDANGE-SUR-ATTERT,LUXEMBOURG
8508,LYCEE (RUE DU),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,JENNEN (RUE),REDANGE-SUR-ATTERT,LUXEMBOURG
8508,FROHN (AUF),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,BECKERICH (RUE DE),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,ELL (RUE D'),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,FRAESBICH (AN DER),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,HOPITAL (RUE DE L'),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,HOSTERT (RUE DE),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,NAGEM (RUE DE),REDANGE-SUR-ATTERT,LUXEMBOURG
8509,STEINIGEN WEG,REDANGE-SUR-ATTERT,LUXEMBOURG
8509,RINER (ZONE D'ACTIVITE AUF),REDANGE-SUR-ATTERT,LUXEMBOURG
8510,GRAND-RUE,REDANGE-SUR-ATTERT,LUXEMBOURG
8511,TYRES (RUE),REDANGE-SUR-ATTERT,LUXEMBOURG
8521,HUEWELERSTROOSS,BECKERICH,LUXEMBOURG
8521,GRINGEWEE,BECKERICH,LUXEMBOURG
8521,SUEBELWEE,BECKERICH,LUXEMBOURG
8522,BESCHELCHEN,BECKERICH,LUXEMBOURG
8522,BURGAASS,BECKERICH,LUXEMBOURG
8522,KUELEBIERG,BECKERICH,LUXEMBOURG
8522,SCHONK,BECKERICH,LUXEMBOURG
8522,MILLEWEE,BECKERICH,LUXEMBOURG
8522,LENG,BECKERICH,LUXEMBOURG
8522,SEYLER STROOSS (JOS),BECKERICH,LUXEMBOURG
8522,JUCK,BECKERICH,LUXEMBOURG
8522,LAAS,BECKERICH,LUXEMBOURG
8523,ARELERSTROOSS,BECKERICH,LUXEMBOURG
8523,ELLERWEE,BECKERICH,LUXEMBOURG
8523,GROUSSGAASS,BECKERICH,LUXEMBOURG
8523,LEEWELERWEE,BECKERICH,LUXEMBOURG
8523,REIDENERWEE,BECKERICH,LUXEMBOURG
8523,KIERCHEWEE,BECKERICH,LUXEMBOURG
8523,DIKRECHERSTROOSS,BECKERICH,LUXEMBOURG
8523,KAECHERECK,BECKERICH,LUXEMBOURG
8523,SCHOULWEE,BECKERICH,LUXEMBOURG
8525,SELLERLACH (AM),CALMUS,LUXEMBOURG
8525,HANZENHIEL,CALMUS,LUXEMBOURG
8525,HAAPTSTROOSS,CALMUS,LUXEMBOURG
8525,WASCHBUR (UM),CALMUS,LUXEMBOURG
8525,MILLEWEE,CALMUS,LUXEMBOURG
8525,TITZEBIERG,CALMUS,LUXEMBOURG
8525,POULFERWEE,CALMUS,LUXEMBOURG
8526,KIERCHESTROOSS,COLPACH-BAS,LUXEMBOURG
8526,ELLERSTROOSS,COLPACH-BAS,LUXEMBOURG
8526,UEWERKOULBICHERSTROOSS,COLPACH-BAS,LUXEMBOURG
8526,UEWERPALLENERSTROOSS,COLPACH-BAS,LUXEMBOURG
8526,GRENDELERSTROOSS,COLPACH-BAS,LUXEMBOURG
8527,FONDATION EMILE MAYRISCH,COLPACH-BAS,LUXEMBOURG
8527,MAYRISCH (FONDATION EMILE),COLPACH-BAS,LUXEMBOURG
8528,HATZEBIERG,COLPACH-HAUT,LUXEMBOURG
8528,GRENZWEE,COLPACH-HAUT,LUXEMBOURG
8528,MAYRISCHSTROOSS (ALINE AN EMILE),COLPACH-HAUT,LUXEMBOURG
8528,BONGERT,COLPACH-HAUT,LUXEMBOURG
8528,SCHABESCHKRAIZ,COLPACH-HAUT,LUXEMBOURG
8529,HAAPTSTROOSS,EHNER,LUXEMBOURG
8529,HAEWEE,EHNER,LUXEMBOURG
8530,BIERG (UM),ELL,LUXEMBOURG
8530,HAAPTSTROOSS,ELL,LUXEMBOURG
8530,BEEKERICHERSTROOSS,ELL,LUXEMBOURG
8530,ARELERSTROOSS,ELL,LUXEMBOURG
8530,HIEL (AN DER),ELL,LUXEMBOURG
8530,KIERFICHSSTROOSS,ELL,LUXEMBOURG
8530,REIDENERSTROOSS,ELL,LUXEMBOURG
8530,MILLEFELD (UM),ELL,LUXEMBOURG
8531,KNUPPEBIERG,ELL,LUXEMBOURG
8531,JAASECK,ELL,LUXEMBOURG
8531,GAARDESTROOSS,ELL,LUXEMBOURG
8531,LEEMBIERG,ELL,LUXEMBOURG
8531,NOJENERSTROOSS,ELL,LUXEMBOURG
8531,WISEN (AN DE),ELL,LUXEMBOURG
8531,TONN (OP DER),ELL,LUXEMBOURG
8531,KAZENECK,ELL,LUXEMBOURG
8533,GRUEFWEE ELVANGE,(BECKERICH),LUXEMBOURG
8533,HAAPTSTROOSS ELVANGE,(BECKERICH),LUXEMBOURG
8533,LAACH (AN DER) ELVANGE,(BECKERICH),LUXEMBOURG
8533,KIERCHEWEE ELVANGE,(BECKERICH),LUXEMBOURG
8533,KRAIZERBUCHERSTROOSS ELVANGE,(BECKERICH),LUXEMBOURG
8533,MILLEWEE ELVANGE,(BECKERICH),LUXEMBOURG
8533,NAERDENERSTROOSS ELVANGE,(BECKERICH),LUXEMBOURG
8537,COIN (RUE DU) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,FOLSCHETTE (RUE DE) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,LANNEN (RUE DE) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,NAGEM (RUE DE) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,PRINCIPALE (RUE) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,RAMBROUCH (CHEMIN DE) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,JARDINS (RUE DES) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,ROMAINS (RUE DES) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,MONTAGNE (RUE DE LA) HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,EGLISE (RUE DE L') HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,BRISENHAFF,FOLSCHETTE,LUXEMBOURG
8537,HUESCHTERKNAPP HOSTERT,(RAMBROUCH),LUXEMBOURG
8537,HUESCHTERGARE HOSTERT,(RAMBROUCH),LUXEMBOURG
8538,BOCKWEE,HOVELANGE,LUXEMBOURG
8538,JEANNEGAESSEL,HOVELANGE,LUXEMBOURG
8538,KIEM (AM),HOVELANGE,LUXEMBOURG
8538,KNEPPCHEN,HOVELANGE,LUXEMBOURG
8538,HAAPTSTROOSS,HOVELANGE,LUXEMBOURG
8538,SCHMITZGAESSEL,HOVELANGE,LUXEMBOURG
8538,LEITRENGERHAFF,HOVELANGE,LUXEMBOURG
8538,MEIMERICH,HOVELANGE,LUXEMBOURG
8538,GAART (AM),HOVELANGE,LUXEMBOURG
8539,ARELERSTROOSS,HUTTANGE,LUXEMBOURG
8539,MILLEWEE,HUTTANGE,LUXEMBOURG
8540,GREHS (UM),OSPERN,LUXEMBOURG
8540,CROIX (RUE DE LA),OSPERN,LUXEMBOURG
8540,FINSTERHOF (RUE DU),OSPERN,LUXEMBOURG
8540,HINGERCHEN,OSPERN,LUXEMBOURG
8540,PRINCIPALE (RUE),OSPERN,LUXEMBOURG
8540,NAGEM (CHEMIN DE),OSPERN,LUXEMBOURG
8540,HOH (OP DER),OSPERN,LUXEMBOURG
8540,TEMMEL,OSPERN,LUXEMBOURG
8540,FENSTERHAFF,OSPERN,LUXEMBOURG
8540,IEWEND (UM),OSPERN,LUXEMBOURG
8540,OICHT (AN DER),OSPERN,LUXEMBOURG
8540,REDANGE (RUE DE) N° PAIR 32-998,ELTZ,LUXEMBOURG
8540,REDANGE (RUE DE) N° IMPAIR 13-999,ELTZ,LUXEMBOURG
8540,REDANGE (RUE DE) N° PAIR 2-30,OSPERN,LUXEMBOURG
8540,REDANGE (RUE DE) N° IMPAIR 1-11,OSPERN,LUXEMBOURG
8541,RIPPWELERWEE,KAPWEILER,LUXEMBOURG
8541,DUERFSTROOSS,KAPWEILER,LUXEMBOURG
8541,SELLERSTROOSS,KAPWEILER,LUXEMBOURG
8541,KAPELL (BEI DER),KAPWEILER,LUXEMBOURG
8542,LANNENERBERG (RUE DU),LANNEN,LUXEMBOURG
8542,NAGEM (RUE DE),LANNEN,LUXEMBOURG
8542,ROODT (RUE DE),LANNEN,LUXEMBOURG
8542,HOSTERT (RUE DE),LANNEN,LUXEMBOURG
8542,EGLISE (RUE DE L'),LANNEN,LUXEMBOURG
8542,HEIDCHEN,LANNEN,LUXEMBOURG
8542,CIMETIERE (RUE DU),LANNEN,LUXEMBOURG
8542,LANNENERBERG,LANNEN,LUXEMBOURG
8543,ELLERWEE,LEVELANGE,LUXEMBOURG
8543,BIEKERECHERWEE,LEVELANGE,LUXEMBOURG
8543,PALLENERWEE,LEVELANGE,LUXEMBOURG
8544,NAGEMERHOF,NAGEM,LUXEMBOURG
8544,ELL (RUE D'),NAGEM,LUXEMBOURG
8544,FAUBOURG (RUE),NAGEM,LUXEMBOURG
8544,HOSTERT (RUE DE),NAGEM,LUXEMBOURG
8544,NAGEMERBERG (RUE),NAGEM,LUXEMBOURG
8544,PRINCIPALE (RUE),NAGEM,LUXEMBOURG
8544,PULLGAASS,NAGEM,LUXEMBOURG
8544,REDANGE (RUE DE),NAGEM,LUXEMBOURG
8544,RODENBUSCH (RUE),NAGEM,LUXEMBOURG
8544,LANNEN (RUE DE),NAGEM,LUXEMBOURG
8544,NAGEMERBERG,NAGEM,LUXEMBOURG
8544,ALEWEE,NAGEM,LUXEMBOURG
8544,OSTERBOUR,NAGEM,LUXEMBOURG
8545,BECKERICH (CHEMIN DE),NIEDERPALLEN,LUXEMBOURG
8545,LAVOIR (RUE DU),NIEDERPALLEN,LUXEMBOURG
8545,NOERDANGE (RUE DE),NIEDERPALLEN,LUXEMBOURG
8545,REDANGE (RUE DE),NIEDERPALLEN,LUXEMBOURG
8545,REICHLANGE (RUE DE),NIEDERPALLEN,LUXEMBOURG
8545,WELDBESCH (BEIM),NIEDERPALLEN,LUXEMBOURG
8545,FOSSE (RUE DU),NIEDERPALLEN,LUXEMBOURG
8545,BOTTES (RUE DES),NIEDERPALLEN,LUXEMBOURG
8545,HUELE WEE (AM),NIEDERPALLEN,LUXEMBOURG
8545,FATTERT,NIEDERPALLEN,LUXEMBOURG
8545,DITZEBIERG,NIEDERPALLEN,LUXEMBOURG
8546,ROSES (RUE DES) HOSTERT,(RAMBROUCH),LUXEMBOURG
8546,CITE (RUE DE LA) HOSTERT,(RAMBROUCH),LUXEMBOURG
8546,MUGUETS (RUE DES) HOSTERT,(RAMBROUCH),LUXEMBOURG
8550,DIKRECHERSTROOSS,NOERDANGE,LUXEMBOURG
8550,ARELERSTROOSS,NOERDANGE,LUXEMBOURG
8550,POPELT (OP),NOERDANGE,LUXEMBOURG
8551,GARE (OP DER),NOERDANGE,LUXEMBOURG
8551,HUELEWEE,NOERDANGE,LUXEMBOURG
8551,NIDDERPALLENERSTROOSS,NOERDANGE,LUXEMBOURG
8551,SCHWEECHERDAULERSTROOSS,NOERDANGE,LUXEMBOURG
8551,BATZENT,NOERDANGE,LUXEMBOURG
8551,MILLEWEE,NOERDANGE,LUXEMBOURG
8551,KIERCHEWEE,NOERDANGE,LUXEMBOURG
8551,SCHEIWESWIES,NOERDANGE,LUXEMBOURG
8551,STECKELWEE,NOERDANGE,LUXEMBOURG
8552,HOIRBOCK (AM),OBERPALLEN,LUXEMBOURG
8552,ARELERSTROOSS,OBERPALLEN,LUXEMBOURG
8552,KLEEGART (AM),OBERPALLEN,LUXEMBOURG
8552,ALEWEE,OBERPALLEN,LUXEMBOURG
8552,PLATINEREI,OBERPALLEN,LUXEMBOURG
8552,REIDENERWEE,OBERPALLEN,LUXEMBOURG
8552,TONTELERWEE,OBERPALLEN,LUXEMBOURG
8552,GIISCHERWEE,OBERPALLEN,LUXEMBOURG
8552,COLPERCHERSTROOSS,OBERPALLEN,LUXEMBOURG
8552,DIKRECHERSTROOSS,OBERPALLEN,LUXEMBOURG
8552,KIERCHEWEE,OBERPALLEN,LUXEMBOURG
8552,MILLEWEE,OBERPALLEN,LUXEMBOURG
8557,HEILTZERSTROOSS,PETIT-NOBRESSART,LUXEMBOURG
8557,NOUTEMERSTROOSS,PETIT-NOBRESSART,LUXEMBOURG
8557,PESCH (AM),PETIT-NOBRESSART,LUXEMBOURG
8557,ZENGEN (OP),PETIT-NOBRESSART,LUXEMBOURG
8558,ROTBACH,PLATEN,LUXEMBOURG
8558,BETTBORN (RUE DE),REICHLANGE,LUXEMBOURG
8558,BERNARD (RUE MGR. JEAN),REICHLANGE,LUXEMBOURG
8558,MONTEE (RUE DE LA),REICHLANGE,LUXEMBOURG
8558,SAEUL (RUE DE),REICHLANGE,LUXEMBOURG
8558,OSPERN (RUE D'),REICHLANGE,LUXEMBOURG
8558,REDANGE (RUE DE),REICHLANGE,LUXEMBOURG
8558,ATTERT (CHEMIN DE L'),REICHLANGE,LUXEMBOURG
8558,NIEDERPALLEN (RUE DE),REICHLANGE,LUXEMBOURG
8558,HUNGERBUSCH,PLATEN,LUXEMBOURG
8558,EVERLANGE-MOULIN,EVERLANGE,LUXEMBOURG
8560,ECK (AM) ROODT,(ELL),LUXEMBOURG
8560,KIERCHEWEE ROODT,(ELL),LUXEMBOURG
8560,HIEL ROODT,(ELL),LUXEMBOURG
8560,HAAPTSTROOSS ROODT,(ELL),LUXEMBOURG
8560,HUESCHTERTERSTROOSS ROODT,(ELL),LUXEMBOURG
8560,RASQUE (CITE FRITZ) ROODT,(ELL),LUXEMBOURG
8561,SEERIE (OP DER),SCHWEBACH,LUXEMBOURG
8561,SCHWEBECHERBRECK,SCHWEBACH,LUXEMBOURG
8561,HAAPTSTROOSS,SCHWEBACH,LUXEMBOURG
8561,BRECKEWEE,SCHWEBACH,LUXEMBOURG
8561,PESCH (AM),SCHWEBACH,LUXEMBOURG
8561,GAARDEN (UEWT DE),SCHWEBACH,LUXEMBOURG
8561,BOSCHLEK (RUE),SCHWEBACH,LUXEMBOURG
8562,AN DER HOH,SCHWEICH,LUXEMBOURG
8562,HOH (AN DER),SCHWEICH,LUXEMBOURG
8562,BOCKWEE,SCHWEICH,LUXEMBOURG
8562,KATERGAASS,SCHWEICH,LUXEMBOURG
8562,KRAIZERBUCHERSTROOSS,SCHWEICH,LUXEMBOURG
8562,SELLERSTROOSS,SCHWEICH,LUXEMBOURG
8562,KAPELLEBIERG,SCHWEICH,LUXEMBOURG
8562,BIRGER (AM),SCHWEICH,LUXEMBOURG
8562,TOBIASWEE,SCHWEICH,LUXEMBOURG
8606,CURE (RUE DU),BETTBORN,LUXEMBOURG
8606,ECOLE (RUE DE L'),BETTBORN,LUXEMBOURG
8606,EGLISE (RUE DE L'),BETTBORN,LUXEMBOURG
8606,REIMBERG (RUE DE),BETTBORN,LUXEMBOURG
8606,REMERBIERG,BETTBORN,LUXEMBOURG
8606,KINNEWEE,BETTBORN,LUXEMBOURG
8606,SAANG (OP D'),BETTBORN,LUXEMBOURG
8606,AL STROOSS,BETTBORN,LUXEMBOURG
8606,STRESSEL (RUE),BETTBORN,LUXEMBOURG
8606,PRINCIPALE (RUE) N° IMPAIR 59-97,BETTBORN,LUXEMBOURG
8606,PRINCIPALE (RUE) N° PAIR 76-98,BETTBORN,LUXEMBOURG
8609,RENK (OP DER),BETTBORN,LUXEMBOURG
8610,ANGELSGRONN,BUSCHRODT,LUXEMBOURG
8610,GRANG (RUE NICOLAS),BUSCHRODT,LUXEMBOURG
8610,PRINCIPALE (RUE),BUSCHRODT,LUXEMBOURG
8611,AL STROOSS,PLATEN,LUXEMBOURG
8611,FONTAINE (RUE DE LA),PLATEN,LUXEMBOURG
8611,PONT (RUE DU),PLATEN,LUXEMBOURG
8611,STEEN (UM),PLATEN,LUXEMBOURG
8611,TEMCHEN (OP DER),PLATEN,LUXEMBOURG
8611,FABRIK (OP DER),PLATEN,LUXEMBOURG
8611,DIELCHEN (AM),PLATEN,LUXEMBOURG
8611,KUNNENHIEL,PLATEN,LUXEMBOURG
8611,WAUL (A),PLATEN,LUXEMBOURG
8611,UELIGMILLEN,PLATEN,LUXEMBOURG
8611,PRINCIPALE (RUE) N° IMPAIR 99-149,PLATEN,LUXEMBOURG
8611,PRINCIPALE (RUE) N° PAIR 100-184,PLATEN,LUXEMBOURG
8612,BUSCHRODT (RUE DE),PRATZ,LUXEMBOURG
8612,GROTTE (RUE DE LA),PRATZ,LUXEMBOURG
8612,LEIENFELD,PRATZ,LUXEMBOURG
8612,PREIZERMILLEN,PRATZ,LUXEMBOURG
8612,BIERBERGRIECHT,PRATZ,LUXEMBOURG
8612,MAETSCHENT,PRATZ,LUXEMBOURG
8612,PRINCIPALE (RUE) N° IMPAIR 1-57,PRATZ,LUXEMBOURG
8612,PRINCIPALE (RUE) N° PAIR 2-74,PRATZ,LUXEMBOURG
8613,FOLSCHETTE (RUE DE),PRATZ,LUXEMBOURG
8613,ALEBIERG (MONTEE),PRATZ,LUXEMBOURG
8613,FORGE (RUE DE LA),PRATZ,LUXEMBOURG
8614,BOIS (RUE DES),REIMBERG,LUXEMBOURG
8614,LUCIUS (RUE DR),REIMBERG,LUXEMBOURG
8614,ROCH (RUE ST.),REIMBERG,LUXEMBOURG
8614,SCHANDEL (RUE DE),REIMBERG,LUXEMBOURG
8614,KALEKSTECKER (RUE),REIMBERG,LUXEMBOURG
8614,FERME JANSSEN,REIMBERG,LUXEMBOURG
8614,JANSSEN (FERME),REIMBERG,LUXEMBOURG
8614,BELLE-VUE (RUE),REIMBERG,LUXEMBOURG
8615,KINNEBESCH (BEIM),PLATEN,LUXEMBOURG
8620,USELDENGERSTROOSS,SCHANDEL,LUXEMBOURG
8620,IEWERLENGERSTROOSS,SCHANDEL,LUXEMBOURG
8620,RINNHECK,SCHANDEL,LUXEMBOURG
8620,DUERFSTROOSS,SCHANDEL,LUXEMBOURG
8620,GEWAAN (AN DER),SCHANDEL,LUXEMBOURG
8620,GAARDEN (OP DE),SCHANDEL,LUXEMBOURG
8620,PIEDCHEN (AM),SCHANDEL,LUXEMBOURG
8620,VIICHTENERSTROOSS,SCHANDEL,LUXEMBOURG
8620,GROUSBOUSSERSTROOSS,SCHANDEL,LUXEMBOURG
8620,TOMMEL (OP DER),SCHANDEL,LUXEMBOURG
8701,BOITES POSTALES N° 1-99,USELDANGE,LUXEMBOURG
8705,GARE (RUE DE LA),USELDANGE,LUXEMBOURG
8705,SCHIESSBERG (RUE),USELDANGE,LUXEMBOURG
8705,BUSCHDORF (RUE DE),USELDANGE,LUXEMBOURG
8705,HELPERBERG,USELDANGE,LUXEMBOURG
8705,SPATZFELD,USELDANGE,LUXEMBOURG
8705,BUNN (OP DER),USELDANGE,LUXEMBOURG
8706,ARLON (ROUTE D'),USELDANGE,LUXEMBOURG
8706,PALLERWEE,USELDANGE,LUXEMBOURG
8706,TREMEL (AM),USELDANGE,LUXEMBOURG
8706,EGLISE (RUE DE L'),USELDANGE,LUXEMBOURG
8707,REESESCHBIERG,USELDANGE,LUXEMBOURG
8707,EVERLANGE (RUE D'),USELDANGE,LUXEMBOURG
8707,SCHANDEL (RUE DE),USELDANGE,LUXEMBOURG
8707,VICHTEN (RUE DE),USELDANGE,LUXEMBOURG
8707,BOEVANGE (RUE DE),USELDANGE,LUXEMBOURG
8707,WEIDFELD (OP),USELDANGE,LUXEMBOURG
8707,SCHMETT (AN DER),USELDANGE,LUXEMBOURG
8707,PENZELBAACH (CITE),USELDANGE,LUXEMBOURG
8707,KAPELL (BEI DER),USELDANGE,LUXEMBOURG
8707,HIESEL (AN),USELDANGE,LUXEMBOURG
8708,REEBOU (UM),USELDANGE,LUXEMBOURG
8710,ATTERT (RUE DE L'),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,BUSCHDORF (RUE DE),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,GARE (RUE DE LA),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,HELPERT (RUE DE),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,MAILAENDER (OP),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,NOCK (CITE),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,AELTCHEN (AM),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,BEAU-SITE,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,BELLE-VUE,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,VIICHTENERWEE,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,BAAKESCHT,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,NOCK (OP DER),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8710,BEERG (UM),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8711,HACKIN (RUE JOSEPH),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8711,VAELTESPLAAZ,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8711,AM LETSCHERT,BOEVANGE-SUR-ATTERT,LUXEMBOURG
8711,LETSCHERT (AM),BOEVANGE-SUR-ATTERT,LUXEMBOURG
8715,BOUREWEE,EVERLANGE,LUXEMBOURG
8715,ECK (AM),EVERLANGE,LUXEMBOURG
8715,HALTE (RUE DE LA),EVERLANGE,LUXEMBOURG
8715,HIEL (RUE),EVERLANGE,LUXEMBOURG
8715,PRINCIPALE (RUE),EVERLANGE,LUXEMBOURG
8715,SCHAMICHT (RUE),EVERLANGE,LUXEMBOURG
8715,SCHANDEL (RUE DE),EVERLANGE,LUXEMBOURG
8715,LAICHENT (A),EVERLANGE,LUXEMBOURG
8715,PONT (RUE DU),EVERLANGE,LUXEMBOURG
8715,PRES (RUE DES),EVERLANGE,LUXEMBOURG
8715,SPEISS (A),EVERLANGE,LUXEMBOURG
8715,WOKELT (A),EVERLANGE,LUXEMBOURG
8720,HAAPTSTROOSS,RIPPWEILER,LUXEMBOURG
8720,MILLEBIERG (UM),RIPPWEILER,LUXEMBOURG
8720,BREMCHEN (AN DER),RIPPWEILER,LUXEMBOURG
8720,GROTTESTROOSS,RIPPWEILER,LUXEMBOURG
8720,DUERFSTROOSS,RIPPWEILER,LUXEMBOURG
8720,GAASS (AN DER),RIPPWEILER,LUXEMBOURG
8720,BRILL (AM),RIPPWEILER,LUXEMBOURG
